LOAD_ZONE,TIMEPOINT,zone_demand_mw
ID_S_OR_E,357968,3892.03
ID_S_OR_E,357972,3240.28
ID_S_OR_E,357976,3296.13
ID_S_OR_E,357980,3203.16
ID_S_OR_E,357984,3010.13
ID_S_OR_E,357988,3663.47
ID_S_OR_E,357992,3722.16
ID_S_OR_E,357996,2976.3
ID_S_OR_E,358000,3024.3
ID_S_OR_E,358004,2944.5
ID_S_OR_E,358008,2749.72
ID_S_OR_E,358012,3367.16
ID_S_OR_E,358016,3558.39
ID_S_OR_E,358020,2711.48
ID_S_OR_E,358024,2745.57
ID_S_OR_E,358028,2761.99
ID_S_OR_E,358032,2512.79
ID_S_OR_E,358036,3221.06
ID_S_OR_E,358040,3479.66
ID_S_OR_E,358044,2656.76
ID_S_OR_E,358048,2655.83
ID_S_OR_E,358052,2748.92
ID_S_OR_E,358056,2588.91
ID_S_OR_E,358060,3306.9
ID_S_OR_E,358064,3434.57
ID_S_OR_E,358068,2718.52
ID_S_OR_E,358072,2837.0
ID_S_OR_E,358076,2883.79
ID_S_OR_E,358080,2697.66
ID_S_OR_E,358084,3352.56
ID_S_OR_E,358088,3440.62
ID_S_OR_E,358092,2697.31
ID_S_OR_E,358096,2757.78
ID_S_OR_E,358100,2807.09
ID_S_OR_E,358104,2629.88
ID_S_OR_E,358108,3323.18
ID_S_OR_E,358112,3416.18
ID_S_OR_E,358116,2669.27
ID_S_OR_E,358120,2832.64
ID_S_OR_E,358124,2863.14
ID_S_OR_E,358128,2719.15
ID_S_OR_E,358132,3555.33
ID_S_OR_E,358136,3676.45
ID_S_OR_E,358140,3019.41
ID_S_OR_E,358144,3082.7
ID_S_OR_E,358148,3035.39
ID_S_OR_E,358152,2912.88
ID_S_OR_E,358156,3687.25
ID_S_OR_E,358160,3818.17
ID_S_OR_E,358164,3128.17
ID_S_OR_E,358168,3197.8
ID_S_OR_E,358172,3165.46
ID_S_OR_E,358176,3013.25
ID_S_OR_E,358180,3590.6
ID_S_OR_E,358184,3789.58
ID_S_OR_E,358188,3023.18
ID_S_OR_E,358192,3029.28
ID_S_OR_E,358196,3001.47
ID_S_OR_E,358200,2775.44
ID_S_OR_E,358204,3545.61
ID_S_OR_E,358208,3803.8
ID_S_OR_E,358212,3072.33
ID_S_OR_E,358216,2996.65
ID_S_OR_E,358220,2953.67
ID_S_OR_E,358224,2921.89
ID_S_OR_E,358228,3670.44
ID_S_OR_E,358232,3743.82
ID_S_OR_E,358236,3047.21
ID_S_OR_E,358240,3172.08
ID_S_OR_E,358244,3126.67
ID_S_OR_E,358248,3070.32
ID_S_OR_E,358252,3714.81
ID_S_OR_E,358256,3731.03
ID_S_OR_E,358260,3127.56
ID_S_OR_E,358264,3299.49
ID_S_OR_E,358268,3082.32
ID_S_OR_E,358272,2934.74
ID_S_OR_E,358276,3775.93
ID_S_OR_E,358280,3869.8
ID_S_OR_E,358284,3288.23
ID_S_OR_E,358288,3311.07
ID_S_OR_E,358292,3104.52
ID_S_OR_E,358296,3050.75
ID_S_OR_E,358300,3700.02
ID_S_OR_E,358304,3724.62
ID_S_OR_E,358308,3240.36
ID_S_OR_E,358312,3213.3
ID_S_OR_E,358316,3079.68
ID_S_OR_E,358320,2770.68
ID_S_OR_E,358324,3623.09
ID_S_OR_E,358328,3798.09
ID_S_OR_E,358332,3168.99
ID_S_OR_E,358336,3309.09
ID_S_OR_E,358340,3138.86
ID_S_OR_E,358344,2805.0
ID_S_OR_E,358348,3559.98
ID_S_OR_E,358352,3793.1
ID_S_OR_E,358356,3255.51
ID_S_OR_E,358360,3189.0
ID_S_OR_E,358364,2903.23
ID_S_OR_E,358368,2684.76
ID_S_OR_E,358372,3466.86
ID_S_OR_E,358376,3767.73
ID_S_OR_E,358380,3035.14
ID_S_OR_E,358384,2976.97
ID_S_OR_E,358388,2972.58
ID_S_OR_E,358392,2796.72
ID_S_OR_E,358396,3490.62
ID_S_OR_E,358400,3600.74
ID_S_OR_E,358404,2973.98
ID_S_OR_E,358408,3147.31
ID_S_OR_E,358412,2950.8
ID_S_OR_E,358416,2805.6
ID_S_OR_E,358420,3564.96
ID_S_OR_E,358424,3647.23
ID_S_OR_E,358428,3173.68
ID_S_OR_E,358432,3162.66
ID_S_OR_E,358436,2986.85
ID_S_OR_E,358440,2806.89
ID_S_OR_E,358444,3586.5
ID_S_OR_E,358448,3700.82
ID_S_OR_E,358452,3140.93
ID_S_OR_E,358456,3231.4
ID_S_OR_E,358460,3036.57
ID_S_OR_E,358464,2905.29
ID_S_OR_E,358468,3592.24
ID_S_OR_E,358472,3799.03
ID_S_OR_E,358476,3103.54
ID_S_OR_E,358480,3147.31
ID_S_OR_E,358484,3129.49
ID_S_OR_E,358488,2646.47
ID_S_OR_E,358492,3480.94
ID_S_OR_E,358496,3869.53
ID_S_OR_E,358500,3334.8
ID_S_OR_E,358504,3133.7
ID_S_OR_E,358508,2973.36
ID_S_OR_E,358512,2807.41
ID_S_OR_E,358516,3571.03
ID_S_OR_E,358520,3817.96
ID_S_OR_E,358524,3094.52
ID_S_OR_E,358528,3169.55
ID_S_OR_E,358532,3038.42
ID_S_OR_E,358536,2861.12
ID_S_OR_E,358540,3608.56
ID_S_OR_E,358544,3854.72
ID_S_OR_E,358548,3368.77
ID_S_OR_E,358552,3213.48
ID_S_OR_E,358556,3203.23
ID_S_OR_E,358560,3136.49
ID_S_OR_E,358564,3747.52
ID_S_OR_E,358568,3832.28
ID_S_OR_E,358572,3276.45
ID_S_OR_E,358576,3546.6
ID_S_OR_E,358580,3471.71
ID_S_OR_E,358584,3431.74
ID_S_OR_E,358588,4172.35
ID_S_OR_E,358592,4215.4
ID_S_OR_E,358596,3697.43
ID_S_OR_E,358600,3847.06
ID_S_OR_E,358604,3618.85
ID_S_OR_E,358608,3594.43
ID_S_OR_E,358612,4386.96
ID_S_OR_E,358616,4540.28
ID_S_OR_E,358620,4033.59
ID_S_OR_E,358624,4150.08
ID_S_OR_E,358628,3739.21
ID_S_OR_E,358632,3683.38
ID_S_OR_E,358636,4476.39
ID_S_OR_E,358640,4530.01
ID_S_OR_E,358644,3921.56
ID_S_OR_E,358648,4012.55
ID_S_OR_E,358652,3689.84
ID_S_OR_E,358656,3613.7
ID_S_OR_E,358660,4296.65
ID_S_OR_E,358664,4309.97
ID_S_OR_E,358668,3767.02
ID_S_OR_E,358672,4002.36
ID_S_OR_E,358676,3582.24
ID_S_OR_E,358680,3445.16
ID_S_OR_E,358684,4181.97
ID_S_OR_E,358688,4338.92
ID_S_OR_E,358692,3708.54
ID_S_OR_E,358696,3907.05
ID_S_OR_E,358700,3531.52
ID_S_OR_E,358704,3351.31
ID_S_OR_E,358708,4219.58
ID_S_OR_E,358712,4525.36
ID_S_OR_E,358716,3848.86
ID_S_OR_E,358720,3944.77
ID_S_OR_E,358724,3508.45
ID_S_OR_E,358728,3416.46
ID_S_OR_E,358732,4265.19
ID_S_OR_E,358736,4437.37
ID_S_OR_E,358740,3928.42
ID_S_OR_E,358744,4196.21
ID_S_OR_E,358748,3599.46
ID_S_OR_E,358752,3538.5
ID_S_OR_E,358756,4428.05
ID_S_OR_E,358760,4461.6
ID_S_OR_E,358764,4102.91
ID_S_OR_E,358768,4095.76
ID_S_OR_E,358772,3486.36
ID_S_OR_E,358776,3412.52
ID_S_OR_E,358780,4223.21
ID_S_OR_E,358784,4340.97
ID_S_OR_E,358788,3768.89
ID_S_OR_E,358792,4081.6
ID_S_OR_E,358796,3423.6
ID_S_OR_E,358800,3331.85
ID_S_OR_E,358804,4213.54
ID_S_OR_E,358808,4358.81
ID_S_OR_E,358812,3775.71
ID_S_OR_E,358816,3962.22
ID_S_OR_E,358820,3389.5
ID_S_OR_E,358824,3312.98
ID_S_OR_E,358828,4154.73
ID_S_OR_E,358832,4143.38
ID_S_OR_E,358836,3613.74
ID_S_OR_E,358840,3792.63
ID_S_OR_E,358844,3353.59
ID_S_OR_E,358848,3244.14
ID_S_OR_E,358852,3978.43
ID_S_OR_E,358856,4123.15
ID_S_OR_E,358860,3657.28
ID_S_OR_E,358864,3677.55
ID_S_OR_E,358868,3355.17
ID_S_OR_E,358872,3112.72
ID_S_OR_E,358876,3831.87
ID_S_OR_E,358880,4053.55
ID_S_OR_E,358884,3344.48
ID_S_OR_E,358888,3494.23
ID_S_OR_E,358892,3352.67
ID_S_OR_E,358896,3247.12
ID_S_OR_E,358900,3941.93
ID_S_OR_E,358904,3991.04
ID_S_OR_E,358908,3548.05
ID_S_OR_E,358912,3839.29
ID_S_OR_E,358916,3314.18
ID_S_OR_E,358920,3333.99
ID_S_OR_E,358924,4054.77
ID_S_OR_E,358928,4249.21
ID_S_OR_E,358932,3916.97
ID_S_OR_E,358936,3839.13
ID_S_OR_E,358940,3359.29
ID_S_OR_E,358944,3287.36
ID_S_OR_E,358948,4046.97
ID_S_OR_E,358952,4237.55
ID_S_OR_E,358956,3754.68
ID_S_OR_E,358960,3804.92
ID_S_OR_E,358964,3355.07
ID_S_OR_E,358968,3248.26
ID_S_OR_E,358972,3943.98
ID_S_OR_E,358976,3945.53
ID_S_OR_E,358980,3598.04
ID_S_OR_E,358984,3596.46
ID_S_OR_E,358988,3411.9
ID_S_OR_E,358992,3295.35
ID_S_OR_E,358996,3831.94
ID_S_OR_E,359000,3834.64
ID_S_OR_E,359004,3293.3
ID_S_OR_E,359008,3401.78
ID_S_OR_E,359012,3268.47
ID_S_OR_E,359016,3273.11
ID_S_OR_E,359020,4012.47
ID_S_OR_E,359024,4181.67
ID_S_OR_E,359028,3624.98
ID_S_OR_E,359032,3814.98
ID_S_OR_E,359036,3437.03
ID_S_OR_E,359040,3328.84
ID_S_OR_E,359044,4171.16
ID_S_OR_E,359048,4462.31
ID_S_OR_E,359052,3841.7
ID_S_OR_E,359056,4059.56
ID_S_OR_E,359060,3603.99
ID_S_OR_E,359064,3485.79
ID_S_OR_E,359068,4501.06
ID_S_OR_E,359072,4635.03
ID_S_OR_E,359076,4144.11
ID_S_OR_E,359080,4451.35
ID_S_OR_E,359084,3789.78
ID_S_OR_E,359088,3688.0
ID_S_OR_E,359092,4574.52
ID_S_OR_E,359096,4626.7
ID_S_OR_E,359100,3971.08
ID_S_OR_E,359104,4321.61
ID_S_OR_E,359108,3779.0
ID_S_OR_E,359112,3697.52
ID_S_OR_E,359116,4537.47
ID_S_OR_E,359120,4627.99
ID_S_OR_E,359124,4230.38
ID_S_OR_E,359128,4457.29
ID_S_OR_E,359132,3829.14
ID_S_OR_E,359136,3703.85
ID_S_OR_E,359140,4540.44
ID_S_OR_E,359144,4579.29
ID_S_OR_E,359148,4160.88
ID_S_OR_E,359152,4291.92
ID_S_OR_E,359156,3793.06
ID_S_OR_E,359160,3626.79
ID_S_OR_E,359164,4438.79
ID_S_OR_E,359168,4522.48
ID_S_OR_E,359172,3922.31
ID_S_OR_E,359176,3996.09
ID_S_OR_E,359180,3631.08
ID_S_OR_E,359184,3465.9
ID_S_OR_E,359188,4264.7
ID_S_OR_E,359192,4569.45
ID_S_OR_E,359196,3928.92
ID_S_OR_E,359200,4026.39
ID_S_OR_E,359204,3667.87
ID_S_OR_E,359208,3442.49
ID_S_OR_E,359212,4082.48
ID_S_OR_E,359216,4244.78
ID_S_OR_E,359220,3617.72
ID_S_OR_E,359224,3791.88
ID_S_OR_E,359228,3538.71
ID_S_OR_E,359232,3351.03
ID_S_OR_E,359236,4008.63
ID_S_OR_E,359240,4266.56
ID_S_OR_E,359244,3569.23
ID_S_OR_E,359248,3438.74
ID_S_OR_E,359252,3349.81
ID_S_OR_E,359256,3044.52
ID_S_OR_E,359260,3772.27
ID_S_OR_E,359264,4061.87
ID_S_OR_E,359268,3483.16
ID_S_OR_E,359272,3831.41
ID_S_OR_E,359276,3496.34
ID_S_OR_E,359280,3350.08
ID_S_OR_E,359284,4007.21
ID_S_OR_E,359288,4096.96
ID_S_OR_E,359292,3615.32
ID_S_OR_E,359296,3716.53
ID_S_OR_E,359300,3420.39
ID_S_OR_E,359304,3359.45
ID_S_OR_E,359308,4102.12
ID_S_OR_E,359312,4228.19
ID_S_OR_E,359316,3727.29
ID_S_OR_E,359320,3903.91
ID_S_OR_E,359324,3554.79
ID_S_OR_E,359328,3385.81
ID_S_OR_E,359332,4227.0
ID_S_OR_E,359336,4309.42
ID_S_OR_E,359340,3974.06
ID_S_OR_E,359344,3939.06
ID_S_OR_E,359348,3596.06
ID_S_OR_E,359352,3394.17
ID_S_OR_E,359356,4187.61
ID_S_OR_E,359360,4552.66
ID_S_OR_E,359364,3906.82
ID_S_OR_E,359368,4017.75
ID_S_OR_E,359372,3575.24
ID_S_OR_E,359376,3377.04
ID_S_OR_E,359380,4172.99
ID_S_OR_E,359384,4349.23
ID_S_OR_E,359388,3982.46
ID_S_OR_E,359392,3735.74
ID_S_OR_E,359396,3511.83
MEX_BAJA,350664,2527.09
MEX_BAJA,350668,3037.24
MEX_BAJA,350672,2173.59
MEX_BAJA,350676,1889.13
MEX_BAJA,350680,2387.96
MEX_BAJA,350684,2948.61
MEX_BAJA,350688,2871.31
MEX_BAJA,350692,3285.62
MEX_BAJA,350696,2184.92
MEX_BAJA,350700,1950.97
MEX_BAJA,350704,2877.5
MEX_BAJA,350708,3038.28
MEX_BAJA,350712,2844.53
MEX_BAJA,350716,3402.1
MEX_BAJA,350720,2280.77
MEX_BAJA,350724,2061.25
MEX_BAJA,350728,2967.17
MEX_BAJA,350732,3116.62
MEX_BAJA,350736,2993.95
MEX_BAJA,350740,3306.24
MEX_BAJA,350744,2216.87
MEX_BAJA,350748,1948.91
MEX_BAJA,350752,2806.39
MEX_BAJA,350756,3157.83
MEX_BAJA,350760,3070.24
MEX_BAJA,350764,3446.4
MEX_BAJA,350768,2218.93
MEX_BAJA,350772,1949.94
MEX_BAJA,350776,2766.19
MEX_BAJA,350780,3220.7
MEX_BAJA,350784,3120.73
MEX_BAJA,350788,3194.93
MEX_BAJA,350792,2232.33
MEX_BAJA,350796,1921.08
MEX_BAJA,350800,2317.87
MEX_BAJA,350804,2709.51
MEX_BAJA,350808,2584.81
MEX_BAJA,350812,2982.62
MEX_BAJA,350816,2205.54
MEX_BAJA,350820,1907.69
MEX_BAJA,350824,2282.83
MEX_BAJA,350828,2579.65
MEX_BAJA,350832,2547.7
MEX_BAJA,350836,3106.3
MEX_BAJA,350840,2127.21
MEX_BAJA,350844,1955.09
MEX_BAJA,350848,2878.54
MEX_BAJA,350852,3068.16
MEX_BAJA,350856,2998.09
MEX_BAJA,350860,3307.28
MEX_BAJA,350864,2190.08
MEX_BAJA,350868,1962.31
MEX_BAJA,350872,2937.27
MEX_BAJA,350876,3113.53
MEX_BAJA,350880,2982.62
MEX_BAJA,350884,3333.04
MEX_BAJA,350888,2225.12
MEX_BAJA,350892,2012.81
MEX_BAJA,350896,2983.66
MEX_BAJA,350900,3059.91
MEX_BAJA,350904,2948.61
MEX_BAJA,350908,3352.62
MEX_BAJA,350912,2210.69
MEX_BAJA,350916,1989.1
MEX_BAJA,350920,2935.22
MEX_BAJA,350924,3086.72
MEX_BAJA,350928,2965.12
MEX_BAJA,350932,3345.39
MEX_BAJA,350936,2222.03
MEX_BAJA,350940,2000.44
MEX_BAJA,350944,2940.37
MEX_BAJA,350948,3064.05
MEX_BAJA,350952,2889.87
MEX_BAJA,350956,3193.89
MEX_BAJA,350960,2255.01
MEX_BAJA,350964,1917.99
MEX_BAJA,350968,2392.08
MEX_BAJA,350972,2697.14
MEX_BAJA,350976,2704.36
MEX_BAJA,350980,3027.99
MEX_BAJA,350984,2184.92
MEX_BAJA,350988,1891.2
MEX_BAJA,350992,2294.17
MEX_BAJA,350996,2570.38
MEX_BAJA,351000,2485.87
MEX_BAJA,351004,3077.44
MEX_BAJA,351008,2189.05
MEX_BAJA,351012,2001.47
MEX_BAJA,351016,2879.55
MEX_BAJA,351020,3026.95
MEX_BAJA,351024,2863.07
MEX_BAJA,351028,3423.73
MEX_BAJA,351032,2324.06
MEX_BAJA,351036,2099.38
MEX_BAJA,351040,3091.87
MEX_BAJA,351044,3074.34
MEX_BAJA,351048,2922.84
MEX_BAJA,351052,3410.34
MEX_BAJA,351056,2280.77
MEX_BAJA,351060,2068.46
MEX_BAJA,351064,3055.81
MEX_BAJA,351068,3045.48
MEX_BAJA,351072,2935.22
MEX_BAJA,351076,3387.67
MEX_BAJA,351080,2248.82
MEX_BAJA,351084,1983.95
MEX_BAJA,351088,2910.49
MEX_BAJA,351092,3031.05
MEX_BAJA,351096,2896.06
MEX_BAJA,351100,3409.3
MEX_BAJA,351104,2295.2
MEX_BAJA,351108,2108.66
MEX_BAJA,351112,3071.25
MEX_BAJA,351116,3055.81
MEX_BAJA,351120,2869.26
MEX_BAJA,351124,3276.36
MEX_BAJA,351128,2370.44
MEX_BAJA,351132,2118.96
MEX_BAJA,351136,2674.46
MEX_BAJA,351140,2739.39
MEX_BAJA,351144,2572.44
MEX_BAJA,351148,3131.02
MEX_BAJA,351152,2346.73
MEX_BAJA,351156,2100.41
MEX_BAJA,351160,2508.54
MEX_BAJA,351164,2644.59
MEX_BAJA,351168,2578.62
MEX_BAJA,351172,3167.11
MEX_BAJA,351176,2183.89
MEX_BAJA,351180,2038.57
MEX_BAJA,351184,3032.09
MEX_BAJA,351188,3080.53
MEX_BAJA,351192,2953.76
MEX_BAJA,351196,3406.21
MEX_BAJA,351200,2227.18
MEX_BAJA,351204,2015.9
MEX_BAJA,351208,2910.49
MEX_BAJA,351212,3004.27
MEX_BAJA,351216,2928.02
MEX_BAJA,351220,3358.81
MEX_BAJA,351224,2228.21
MEX_BAJA,351228,2022.08
MEX_BAJA,351232,2962.02
MEX_BAJA,351236,3052.71
MEX_BAJA,351240,2905.32
MEX_BAJA,351244,3349.53
MEX_BAJA,351248,2241.61
MEX_BAJA,351252,2006.63
MEX_BAJA,351256,2993.95
MEX_BAJA,351260,3036.23
MEX_BAJA,351264,2905.32
MEX_BAJA,351268,3409.3
MEX_BAJA,351272,2287.98
MEX_BAJA,351276,2034.45
MEX_BAJA,351280,3002.22
MEX_BAJA,351284,3077.44
MEX_BAJA,351288,2889.87
MEX_BAJA,351292,3241.32
MEX_BAJA,351296,2313.75
MEX_BAJA,351300,2055.06
MEX_BAJA,351304,2632.21
MEX_BAJA,351308,2756.91
MEX_BAJA,351312,2569.35
MEX_BAJA,351316,3101.15
MEX_BAJA,351320,2286.95
MEX_BAJA,351324,2008.69
MEX_BAJA,351328,2405.48
MEX_BAJA,351332,2589.96
MEX_BAJA,351336,2542.55
MEX_BAJA,351340,3158.87
MEX_BAJA,351344,2178.74
MEX_BAJA,351348,2004.56
MEX_BAJA,351352,3018.7
MEX_BAJA,351356,3087.76
MEX_BAJA,351360,2943.46
MEX_BAJA,351364,3427.87
MEX_BAJA,351368,2221.0
MEX_BAJA,351372,1966.43
MEX_BAJA,351376,2942.42
MEX_BAJA,351380,3039.32
MEX_BAJA,351384,2958.93
MEX_BAJA,351388,3378.39
MEX_BAJA,351392,2229.24
MEX_BAJA,351396,1982.92
MEX_BAJA,351400,2973.36
MEX_BAJA,351404,3064.05
MEX_BAJA,351408,2973.36
MEX_BAJA,351412,3372.2
MEX_BAJA,351416,2244.7
MEX_BAJA,351420,2012.81
MEX_BAJA,351424,2943.46
MEX_BAJA,351428,3070.24
MEX_BAJA,351432,2951.7
MEX_BAJA,351436,3366.01
MEX_BAJA,351440,2238.51
MEX_BAJA,351444,2007.65
MEX_BAJA,351448,2907.4
MEX_BAJA,351452,3060.95
MEX_BAJA,351456,2978.51
MEX_BAJA,351460,3219.66
MEX_BAJA,351464,2248.82
MEX_BAJA,351468,1935.51
MEX_BAJA,351472,2449.79
MEX_BAJA,351476,2721.89
MEX_BAJA,351480,2582.74
MEX_BAJA,351484,3057.86
MEX_BAJA,351488,2200.38
MEX_BAJA,351492,1892.23
MEX_BAJA,351496,2243.67
MEX_BAJA,351500,2671.37
MEX_BAJA,351504,2566.25
MEX_BAJA,351508,3034.15
MEX_BAJA,351512,2114.84
MEX_BAJA,351516,1910.78
MEX_BAJA,351520,2832.15
MEX_BAJA,351524,3068.16
MEX_BAJA,351528,3027.99
MEX_BAJA,351532,3342.33
MEX_BAJA,351536,2193.17
MEX_BAJA,351540,1965.4
MEX_BAJA,351544,2911.51
MEX_BAJA,351548,3110.43
MEX_BAJA,351552,3006.33
MEX_BAJA,351556,3342.33
MEX_BAJA,351560,2211.72
MEX_BAJA,351564,1986.01
MEX_BAJA,351568,2876.48
MEX_BAJA,351572,3128.97
MEX_BAJA,351576,3055.81
MEX_BAJA,351580,3319.63
MEX_BAJA,351584,2200.38
MEX_BAJA,351588,1967.46
MEX_BAJA,351592,2857.92
MEX_BAJA,351596,3150.63
MEX_BAJA,351600,3076.42
MEX_BAJA,351604,3342.33
MEX_BAJA,351608,2208.63
MEX_BAJA,351612,1973.64
MEX_BAJA,351616,2873.39
MEX_BAJA,351620,3096.0
MEX_BAJA,351624,2985.71
MEX_BAJA,351628,3209.36
MEX_BAJA,351632,2241.61
MEX_BAJA,351636,1937.57
MEX_BAJA,351640,2441.55
MEX_BAJA,351644,2791.96
MEX_BAJA,351648,2673.45
MEX_BAJA,351652,3041.38
MEX_BAJA,351656,2195.23
MEX_BAJA,351660,1915.93
MEX_BAJA,351664,2275.62
MEX_BAJA,351668,2650.78
MEX_BAJA,351672,2656.94
MEX_BAJA,351676,3104.24
MEX_BAJA,351680,2132.36
MEX_BAJA,351684,1925.21
MEX_BAJA,351688,2807.43
MEX_BAJA,351692,3190.82
MEX_BAJA,351696,3115.58
MEX_BAJA,351700,3353.66
MEX_BAJA,351704,2199.35
MEX_BAJA,351708,1926.24
MEX_BAJA,351712,2806.39
MEX_BAJA,351716,3042.39
MEX_BAJA,351720,2941.41
MEX_BAJA,351724,3254.71
MEX_BAJA,351728,2190.08
MEX_BAJA,351732,1945.82
MEX_BAJA,351736,2847.62
MEX_BAJA,351740,3035.19
MEX_BAJA,351744,2891.93
MEX_BAJA,351748,3359.82
MEX_BAJA,351752,2234.39
MEX_BAJA,351756,2022.08
MEX_BAJA,351760,2932.12
MEX_BAJA,351764,3005.29
MEX_BAJA,351768,2872.35
MEX_BAJA,351772,3325.82
MEX_BAJA,351776,2258.1
MEX_BAJA,351780,2005.59
MEX_BAJA,351784,2901.21
MEX_BAJA,351788,2998.09
MEX_BAJA,351792,2808.44
MEX_BAJA,351796,3212.46
MEX_BAJA,351800,2280.77
MEX_BAJA,351804,1958.18
MEX_BAJA,351808,2412.69
MEX_BAJA,351812,2699.22
MEX_BAJA,351816,2518.85
MEX_BAJA,351820,3038.28
MEX_BAJA,351824,2219.96
MEX_BAJA,351828,1925.21
MEX_BAJA,351832,2285.93
MEX_BAJA,351836,2567.28
MEX_BAJA,351840,2441.55
MEX_BAJA,351844,3078.48
MEX_BAJA,351848,2192.14
MEX_BAJA,351852,2018.99
MEX_BAJA,351856,2861.01
MEX_BAJA,351860,2922.84
MEX_BAJA,351864,2763.1
MEX_BAJA,351868,3394.87
MEX_BAJA,351872,2275.62
MEX_BAJA,351876,2063.31
MEX_BAJA,351880,3039.32
MEX_BAJA,351884,3050.66
MEX_BAJA,351888,2954.8
MEX_BAJA,351892,3445.36
MEX_BAJA,351896,2331.27
MEX_BAJA,351900,2097.32
MEX_BAJA,351904,3068.16
MEX_BAJA,351908,3033.13
MEX_BAJA,351912,2891.93
MEX_BAJA,351916,3388.68
MEX_BAJA,351920,2283.86
MEX_BAJA,351924,2057.12
MEX_BAJA,351928,3006.33
MEX_BAJA,351932,3060.95
MEX_BAJA,351936,2936.26
MEX_BAJA,351940,3313.47
MEX_BAJA,351944,2235.42
MEX_BAJA,351948,2016.93
MEX_BAJA,351952,2891.93
MEX_BAJA,351956,3025.91
MEX_BAJA,351960,2909.45
MEX_BAJA,351964,3222.75
MEX_BAJA,351968,2255.01
MEX_BAJA,351972,1979.83
MEX_BAJA,351976,2495.14
MEX_BAJA,351980,2743.52
MEX_BAJA,351984,2571.41
MEX_BAJA,351988,3032.09
MEX_BAJA,351992,2177.71
MEX_BAJA,351996,1886.04
MEX_BAJA,352000,2256.04
MEX_BAJA,352004,2605.41
MEX_BAJA,352008,2544.61
MEX_BAJA,352012,3085.68
MEX_BAJA,352016,2072.58
MEX_BAJA,352020,1904.59
MEX_BAJA,352024,2805.35
MEX_BAJA,352028,3056.82
MEX_BAJA,352032,2994.99
MEX_BAJA,352036,3333.04
MEX_BAJA,352040,2217.9
MEX_BAJA,352044,1970.55
MEX_BAJA,352048,2902.25
MEX_BAJA,352052,3113.53
MEX_BAJA,352056,2962.02
MEX_BAJA,352060,3329.95
MEX_BAJA,352064,2200.38
MEX_BAJA,352068,1959.22
MEX_BAJA,352072,2829.06
MEX_BAJA,352076,3055.81
MEX_BAJA,352080,2938.31
MEX_BAJA,352084,3334.06
MEX_BAJA,352088,2209.66
MEX_BAJA,352092,1990.14
MEX_BAJA,352096,2879.55
MEX_BAJA,352100,3034.15
MEX_BAJA,352104,2922.84
MEX_BAJA,352108,3353.66
MEX_BAJA,352112,2235.42
MEX_BAJA,352116,2020.02
MEX_BAJA,352120,2890.89
MEX_BAJA,352124,3069.2
MEX_BAJA,352128,2966.13
MEX_BAJA,352132,3261.93
MEX_BAJA,352136,2281.8
MEX_BAJA,352140,1999.41
MEX_BAJA,352144,2502.35
MEX_BAJA,352148,2695.08
MEX_BAJA,352152,2510.6
MEX_BAJA,352156,3070.24
MEX_BAJA,352160,2229.24
MEX_BAJA,352164,1980.86
MEX_BAJA,352168,2377.65
MEX_BAJA,352172,2565.22
MEX_BAJA,352176,2506.48
MEX_BAJA,352180,3091.87
MEX_BAJA,352184,2114.84
MEX_BAJA,352188,1940.67
MEX_BAJA,352192,2914.6
MEX_BAJA,352196,3113.53
MEX_BAJA,352200,2928.02
MEX_BAJA,352204,3384.58
MEX_BAJA,352208,2191.11
MEX_BAJA,352212,1961.28
MEX_BAJA,352216,2833.19
MEX_BAJA,352220,3053.75
MEX_BAJA,352224,2915.64
MEX_BAJA,352228,3371.16
MEX_BAJA,352232,2214.81
MEX_BAJA,352236,1981.89
MEX_BAJA,352240,2862.05
MEX_BAJA,352244,3034.15
MEX_BAJA,352248,2889.87
MEX_BAJA,352252,3352.62
MEX_BAJA,352256,2222.03
MEX_BAJA,352260,2024.15
MEX_BAJA,352264,2922.84
MEX_BAJA,352268,3065.09
MEX_BAJA,352272,2941.41
MEX_BAJA,352276,3335.1
MEX_BAJA,352280,2300.35
MEX_BAJA,352284,2030.33
MEX_BAJA,352288,2933.16
MEX_BAJA,352292,3122.78
MEX_BAJA,352296,2993.95
MEX_BAJA,352300,3348.49
MEX_BAJA,352304,2365.28
MEX_BAJA,352308,2057.12
MEX_BAJA,352312,2641.5
MEX_BAJA,352316,3008.38
MEX_BAJA,352320,2849.68
MEX_BAJA,352324,3308.29
MEX_BAJA,352328,2395.17
MEX_BAJA,352332,2075.68
MEX_BAJA,352336,2445.67
MEX_BAJA,352340,2656.94
MEX_BAJA,352344,2551.82
MEX_BAJA,352348,3234.09
MEX_BAJA,352352,2226.15
MEX_BAJA,352356,2058.16
MEX_BAJA,352360,3002.22
MEX_BAJA,352364,3080.53
MEX_BAJA,352368,2908.41
MEX_BAJA,352372,3485.56
MEX_BAJA,352376,2294.17
MEX_BAJA,352380,2098.35
MEX_BAJA,352384,3006.33
MEX_BAJA,352388,3067.14
MEX_BAJA,352392,2935.22
MEX_BAJA,352396,3435.07
MEX_BAJA,352400,2273.56
MEX_BAJA,352404,2027.24
MEX_BAJA,352408,2886.78
MEX_BAJA,352412,3050.66
MEX_BAJA,352416,2928.02
MEX_BAJA,352420,3395.91
MEX_BAJA,352424,2260.16
MEX_BAJA,352428,2055.06
