GENERATION_PROJECT,gen_tech,gen_energy_source,gen_load_zone,gen_max_age,gen_is_variable,gen_is_baseload,gen_full_load_heat_rate,gen_variable_om,gen_connect_cost_per_mw,gen_dbid,gen_scheduled_outage_rate,gen_forced_outage_rate,gen_capacity_limit_mw,gen_min_build_capacity,gen_is_cogen,gen_storage_efficiency,gen_store_to_release_ratio,gen_can_provide_cap_reserves,gen_self_discharge_rate,gen_discharge_efficiency,gen_land_use_rate,gen_storage_energy_to_power_ratio
155754,Wind,Wind,OR_WA_BPA,20,True,False,.,0.0,0.0,155754,0.0,0.0,63.0,.,False,.,.,1,.,.,.,.
155755,Central_PV,Solar,CO_DEN,20,True,False,.,0.0,0.0,155755,0.0,0.0,1.9,.,False,.,.,1,.,.,.,.
155756,Wind,Wind,OR_WA_BPA,20,True,False,.,0.0,0.0,155756,0.0,0.0,98.9,.,False,.,.,1,.,.,.,.
155757,Wind,Wind,OR_WA_BPA,20,True,False,.,0.0,0.0,155757,0.0,0.0,262.2,.,False,.,.,1,.,.,.,.
155758,Bio_Gas,Bio_Gas,CA_SCE_CEN,20,False,False,7.732,9.179933333,0.0,155758,0.06,0.04,9.2,.,False,.,.,1,.,.,.,.
155759,Bio_Gas_Internal_Combustion_Engine,Bio_Gas,NV_N,20,False,False,10.256,5.75,0.0,155759,0.06,0.04,3.2,.,False,.,.,1,.,.,.,.
155760,Wind,Wind,CO_E,20,True,False,.,0.0,0.0,155760,0.0,0.0,96.1,.,False,.,.,1,.,.,.,.
155761,Wind,Wind,WA_N_CEN,20,True,False,.,0.0,0.0,155761,0.0,0.0,90.0,.,False,.,.,1,.,.,.,.
155762,Wind,Wind,NV_N,20,True,False,.,0.0,0.0,155762,0.0,0.0,150.0,.,False,.,.,1,.,.,.,.
155763,Wind,Wind,WA_ID_AVA,20,True,False,.,0.0,0.0,155763,0.0,0.0,342.7,.,False,.,.,1,.,.,.,.
155764,Wind,Wind,CA_PGE_N,20,True,False,.,0.0,0.0,155764,0.0,0.0,36.8,.,False,.,.,1,.,.,.,.
155765,Central_PV,Solar,NV_S,20,True,False,.,0.0,0.0,155765,0.0,0.0,48.0,.,False,.,.,1,.,.,.,.
155766,Wind,Wind,CO_E,20,True,False,.,0.0,0.0,155766,0.0,0.0,248.3,.,False,.,.,1,.,.,.,.
155767,Wind,Wind,ID_E,20,True,False,.,0.0,0.0,155767,0.0,0.0,124.5,.,False,.,.,1,.,.,.,.
155768,Geothermal,Geothermal,NV_N,20,False,True,.,0.0,0.0,155768,0.0,0.0,23.6,.,False,.,.,1,.,.,.,.
155769,Central_PV,Solar,CA_SCE_S,20,True,False,.,0.0,0.0,155769,0.0,0.0,1.0,.,False,.,.,1,.,.,.,.
155770,Central_PV,Solar,CA_SCE_S,20,True,False,.,0.0,0.0,155770,0.0,0.0,2.5,.,False,.,.,1,.,.,.,.
155771,Central_PV,Solar,CA_SCE_S,20,True,False,.,0.0,0.0,155771,0.0,0.0,2.0,.,False,.,.,1,.,.,.,.
155772,Central_PV,Solar,CA_SCE_S,20,True,False,.,0.0,0.0,155772,0.0,0.0,2.5,.,False,.,.,1,.,.,.,.
155773,Central_PV,Solar,CA_SCE_S,20,True,False,.,0.0,0.0,155773,0.0,0.0,2.0,.,False,.,.,1,.,.,.,.
155774,Central_PV,Solar,CA_SCE_S,20,True,False,.,0.0,0.0,155774,0.0,0.0,1.0,.,False,.,.,1,.,.,.,.
155775,Central_PV,Solar,CA_SCE_S,20,True,False,.,0.0,0.0,155775,0.0,0.0,1.5,.,False,.,.,1,.,.,.,.
155776,Central_PV,Solar,CA_SCE_S,20,True,False,.,0.0,0.0,155776,0.0,0.0,3.5,.,False,.,.,1,.,.,.,.
155777,Central_PV,Solar,CA_SCE_S,20,True,False,.,0.0,0.0,155777,0.0,0.0,0.5,.,False,.,.,1,.,.,.,.
155778,Central_PV,Solar,CA_SCE_S,20,True,False,.,0.0,0.0,155778,0.0,0.0,3.5,.,False,.,.,1,.,.,.,.
155779,Central_PV,Solar,CA_SCE_S,20,True,False,.,0.0,0.0,155779,0.0,0.0,3.5,.,False,.,.,1,.,.,.,.
155780,Central_PV,Solar,CA_SCE_S,20,True,False,.,0.0,0.0,155780,0.0,0.0,1.5,.,False,.,.,1,.,.,.,.
155781,Central_PV,Solar,CA_SCE_S,20,True,False,.,0.0,0.0,155781,0.0,0.0,3.5,.,False,.,.,1,.,.,.,.
155782,Central_PV,Solar,CA_SCE_S,20,True,False,.,0.0,0.0,155782,0.0,0.0,1.5,.,False,.,.,1,.,.,.,.
155783,Central_PV,Solar,CA_SCE_S,20,True,False,.,0.0,0.0,155783,0.0,0.0,2.5,.,False,.,.,1,.,.,.,.
155784,Central_PV,Solar,CA_SCE_S,20,True,False,.,0.0,0.0,155784,0.0,0.0,2.0,.,False,.,.,1,.,.,.,.
155785,Central_PV,Solar,NM_N,20,True,False,.,0.0,0.0,155785,0.0,0.0,30.6,.,False,.,.,1,.,.,.,.
155786,Wind,Wind,CO_E,20,True,False,.,0.0,0.0,155786,0.0,0.0,51.0,.,False,.,.,1,.,.,.,.
155787,Central_PV,Solar,CA_SCE_S,20,True,False,.,0.0,0.0,155787,0.0,0.0,6.0,.,False,.,.,1,.,.,.,.
155788,Central_PV,Solar,CA_SCE_S,20,True,False,.,0.0,0.0,155788,0.0,0.0,2.0,.,False,.,.,1,.,.,.,.
155789,Central_PV,Solar,CA_SCE_S,20,True,False,.,0.0,0.0,155789,0.0,0.0,3.5,.,False,.,.,1,.,.,.,.
155790,Central_PV,Solar,CA_SCE_CEN,20,True,False,.,0.0,0.0,155790,0.0,0.0,1.0,.,False,.,.,1,.,.,.,.
155791,Wind,Wind,NM_N,20,True,False,.,0.0,0.0,155791,0.0,0.0,1.9,.,False,.,.,1,.,.,.,.
155792,Gas_Combustion_Turbine,Gas,CA_PGE_BAY,40,False,False,10.857,2.161100196,0.0,155792,0.06,0.04,828.0,.,False,.,.,1,.,.,.,.
155793,CSP_Trough_No_Storage,Solar,NV_N,20,False,False,.,0.0,0.0,155793,0.0,0.0,125.0,.,False,.,.,1,.,.,.,.
155794,Wind,Wind,CA_SCE_CEN,20,True,False,.,0.0,0.0,155794,0.0,0.0,150.0,.,False,.,.,1,.,.,.,.
155795,Wind,Wind,CO_E,20,True,False,.,0.0,0.0,155795,0.0,0.0,174.3,.,False,.,.,1,.,.,.,.
155796,Wind,Wind,CA_SCE_CEN,20,True,False,.,0.0,0.0,155796,0.0,0.0,150.0,.,False,.,.,1,.,.,.,.
155797,Wind,Wind,CA_SCE_CEN,20,True,False,.,0.0,0.0,155797,0.0,0.0,150.0,.,False,.,.,1,.,.,.,.
155798,Wind,Wind,CA_SCE_CEN,20,True,False,.,0.0,0.0,155798,0.0,0.0,102.0,.,False,.,.,1,.,.,.,.
155799,Wind,Wind,CA_SCE_CEN,20,True,False,.,0.0,0.0,155799,0.0,0.0,168.0,.,False,.,.,1,.,.,.,.
155800,Central_PV,Solar,CA_SCE_CEN,20,True,False,.,0.0,0.0,155800,0.0,0.0,66.0,.,False,.,.,1,.,.,.,.
155801,Bio_Gas_Internal_Combustion_Engine,Bio_Gas,WA_SEATAC,20,False,False,8.522,5.75,0.0,155801,0.06,0.04,5.4,.,False,.,.,1,.,.,.,.
155802,Wind,Wind,WY_SE,20,True,False,.,0.0,0.0,155802,0.0,0.0,111.0,.,False,.,.,1,.,.,.,.
155803,Wind,Wind,CA_SCE_S,20,True,False,.,0.0,0.0,155803,0.0,0.0,8.0,.,False,.,.,1,.,.,.,.
155804,Wind,Wind,CA_SCE_S,20,True,False,.,0.0,0.0,155804,0.0,0.0,6.5,.,False,.,.,1,.,.,.,.
155805,Central_PV,Solar,CA_SCE_CEN,20,True,False,.,0.0,0.0,155805,0.0,0.0,10.0,.,False,.,.,1,.,.,.,.
155806,Central_PV,Solar,CA_SCE_CEN,20,True,False,.,0.0,0.0,155806,0.0,0.0,8.5,.,False,.,.,1,.,.,.,.
155807,Central_PV,Solar,CA_LADWP,20,True,False,.,0.0,0.0,155807,0.0,0.0,2.2,.,False,.,.,1,.,.,.,.
155808,Central_PV,Solar,CA_LADWP,20,True,False,.,0.0,0.0,155808,0.0,0.0,1.1,.,False,.,.,1,.,.,.,.
155809,Central_PV,Solar,CA_LADWP,20,True,False,.,0.0,0.0,155809,0.0,0.0,1.3,.,False,.,.,1,.,.,.,.
155810,Central_PV,Solar,CA_LADWP,20,True,False,.,0.0,0.0,155810,0.0,0.0,1.0,.,False,.,.,1,.,.,.,.
155811,Central_PV,Solar,CA_LADWP,20,True,False,.,0.0,0.0,155811,0.0,0.0,1.2,.,False,.,.,1,.,.,.,.
155812,Central_PV,Solar,CA_LADWP,20,True,False,.,0.0,0.0,155812,0.0,0.0,1.2,.,False,.,.,1,.,.,.,.
155813,Wind,Wind,CO_E,20,True,False,.,0.0,0.0,155813,0.0,0.0,252.0,.,False,.,.,1,.,.,.,.
155814,Central_PV,Solar,CO_SW,20,True,False,.,0.0,0.0,155814,0.0,0.0,35.0,.,False,.,.,1,.,.,.,.
155815,Central_PV,Solar,AZ_PHX,20,True,False,.,0.0,0.0,155815,0.0,0.0,20.0,.,False,.,.,1,.,.,.,.
155816,Wind,Wind,OR_WA_BPA,20,True,False,.,0.0,0.0,155816,0.0,0.0,50.0,.,False,.,.,1,.,.,.,.
155817,Wind,Wind,OR_WA_BPA,20,True,False,.,0.0,0.0,155817,0.0,0.0,151.2,.,False,.,.,1,.,.,.,.
155818,Wind,Wind,WY_SE,20,True,False,.,0.0,0.0,155818,0.0,0.0,200.0,.,False,.,.,1,.,.,.,.
155819,ST,Solar,CA_SCE_CEN,20,False,False,.,0.0,0.0,155819,0.06,0.04,280.0,.,False,.,.,1,.,.,.,.
155820,Wind,Wind,OR_WA_BPA,20,True,False,.,0.0,0.0,155820,0.0,0.0,201.0,.,False,.,.,1,.,.,.,.
155821,Central_PV,Solar,NM_S_TX_EPE,20,True,False,.,0.0,0.0,155821,0.0,0.0,20.2,.,False,.,.,1,.,.,.,.
155822,Central_PV,Solar,CA_PGE_CEN,20,True,False,.,0.0,0.0,155822,0.0,0.0,140.0,.,False,.,.,1,.,.,.,.
155823,Bio_Gas_Internal_Combustion_Engine_Cogen,Bio_Gas,ID_S_OR_E,20,False,True,9.187,16.0398,0.0,155823,0.04,0.11,2.2,.,True,.,.,1,.,.,.,.
155824,Bio_Gas_Internal_Combustion_Engine_Cogen,Bio_Gas,ID_S_OR_E,20,False,True,11.754,16.0398,0.0,155824,0.04,0.11,2.4,.,True,.,.,1,.,.,.,.
155825,Bio_Gas_Internal_Combustion_Engine_Cogen,Bio_Gas,ID_E,20,False,True,11.333,16.0398,0.0,155825,0.04,0.11,1.8,.,True,.,.,1,.,.,.,.
155826,Gas_Combustion_Turbine_Cogen,Gas,NV_S,20,False,True,8.863,33.5769,0.0,155826,0.05,0.03,8.6,.,True,.,.,1,.,.,.,.
155827,Geothermal,Geothermal,UT_S,20,False,True,.,0.0,0.0,155827,0.0,0.0,14.0,.,False,.,.,1,.,.,.,.
155828,Wind,Wind,NM_N,20,True,False,.,0.0,0.0,155828,0.0,0.0,102.4,.,False,.,.,1,.,.,.,.
155829,Central_PV,Solar,CA_PGE_S,20,True,False,.,0.0,0.0,155829,0.0,0.0,6.0,.,False,.,.,1,.,.,.,.
155830,Central_PV,Solar,CA_PGE_S,20,True,False,.,0.0,0.0,155830,0.0,0.0,20.0,.,False,.,.,1,.,.,.,.
155831,Central_PV,Solar,CA_PGE_S,20,True,False,.,0.0,0.0,155831,0.0,0.0,19.0,.,False,.,.,1,.,.,.,.
155832,Hydro_NonPumped,Water,CA_IID,200,False,False,.,0.0,0.0,155832,0.05,0.05,4.4,.,False,.,.,1,.,.,.,.
155833,Central_PV,Solar,CO_SW,20,True,False,.,0.0,0.0,155833,0.0,0.0,30.0,.,False,.,.,1,.,.,.,.
155834,Central_PV,Solar,NM_N,20,True,False,.,0.0,0.0,155834,0.0,0.0,1.0,.,False,.,.,1,.,.,.,.
155835,Central_PV,Solar,OR_W,20,True,False,.,0.0,0.0,155835,0.0,0.0,1.6,.,False,.,.,1,.,.,.,.
155836,Central_PV,Solar,AZ_APS_SW,20,True,False,.,0.0,0.0,155836,0.0,0.0,347.7,.,False,.,.,1,.,.,.,.
155837,Geothermal,Geothermal,NV_N,20,False,True,.,0.0,0.0,155837,0.0,0.0,23.5,.,False,.,.,1,.,.,.,.
155838,Central_PV,Solar,CO_SW,20,True,False,.,0.0,0.0,155838,0.0,0.0,19.0,.,False,.,.,1,.,.,.,.
155839,Central_PV,Solar,CA_SCE_CEN,20,True,False,.,0.0,0.0,155839,0.0,0.0,253.0,.,False,.,.,1,.,.,.,.
155840,Wind,Wind,AZ_APS_E,20,True,False,.,0.0,0.0,155840,0.0,0.0,65.1,.,False,.,.,1,.,.,.,.
155841,Central_PV,Solar,AZ_SE,20,True,False,.,0.0,0.0,155841,0.0,0.0,1.2,.,False,.,.,1,.,.,.,.
155842,Bio_Gas_Internal_Combustion_Engine,Bio_Gas,ID_S_OR_E,20,False,False,11.227,5.75,0.0,155842,0.06,0.04,1.6,.,False,.,.,1,.,.,.,.
155843,ST,Solar,CA_SCE_SE,20,False,False,.,0.0,0.0,155843,0.06,0.04,250.0,.,False,.,.,1,.,.,.,.
155844,Bio_Gas_Internal_Combustion_Engine,Bio_Gas,AZ_APS_SW,20,False,False,12.912,5.75,0.0,155844,0.06,0.04,3.2,.,False,.,.,1,.,.,.,.
155845,Central_PV,Solar,CA_PGE_N,20,True,False,.,0.0,0.0,155845,0.0,0.0,1.0,.,False,.,.,1,.,.,.,.
155847,Wind,Wind,ID_S_OR_E,20,True,False,.,0.0,0.0,155847,0.0,0.0,23.0,.,False,.,.,1,.,.,.,.
155848,Wind,Wind,ID_S_OR_E,20,True,False,.,0.0,0.0,155848,0.0,0.0,23.0,.,False,.,.,1,.,.,.,.
155849,Wind,Wind,ID_S_OR_E,20,True,False,.,0.0,0.0,155849,0.0,0.0,23.0,.,False,.,.,1,.,.,.,.
155850,Wind,Wind,ID_S_OR_E,20,True,False,.,0.0,0.0,155850,0.0,0.0,23.0,.,False,.,.,1,.,.,.,.
155851,Wind,Wind,ID_S_OR_E,20,True,False,.,0.0,0.0,155851,0.0,0.0,23.0,.,False,.,.,1,.,.,.,.
155852,Hydro_NonPumped,Water,OR_E,200,False,False,.,0.0,0.0,155852,0.05,0.05,5.0,.,False,.,.,1,.,.,.,.
155853,Central_PV,Solar,CA_PGE_S,20,True,False,.,0.0,0.0,155853,0.0,0.0,249.8,.,False,.,.,1,.,.,.,.
155854,Central_PV,Solar,CA_SCE_VLY,20,True,False,.,0.0,0.0,155854,0.0,0.0,5.0,.,False,.,.,1,.,.,.,.
155855,Central_PV,Solar,NV_S,20,True,False,.,0.0,0.0,155855,0.0,0.0,52.0,.,False,.,.,1,.,.,.,.
155856,Wind,Wind,ID_S_OR_E,20,True,False,.,0.0,0.0,155856,0.0,0.0,23.0,.,False,.,.,1,.,.,.,.
155857,Geothermal,Geothermal,NV_N,20,False,True,.,0.0,0.0,155857,0.0,0.0,100.0,.,False,.,.,1,.,.,.,.
155858,Geothermal,Geothermal,NV_N,20,False,True,.,0.0,0.0,155858,0.0,0.0,32.0,.,False,.,.,1,.,.,.,.
155859,Central_PV,Solar,CA_SDGE,20,True,False,.,0.0,0.0,155859,0.0,0.0,26.0,.,False,.,.,1,.,.,.,.
155860,Geothermal,Geothermal,NV_N,20,False,True,.,0.0,0.0,155860,0.0,0.0,11.8,.,False,.,.,1,.,.,.,.
155861,Bio_Solid_Steam_Turbine,Bio_Solid,OR_W,20,False,False,11.594,12.719,0.0,155861,0.06,0.04,19.8,.,False,.,.,1,.,.,.,.
155862,Wind,Wind,CA_SCE_S,20,True,False,.,0.0,0.0,155862,0.0,0.0,49.0,.,False,.,.,1,.,.,.,.
155864,Geothermal,Geothermal,CA_IID,20,False,True,.,0.0,0.0,155864,0.0,0.0,55.0,.,False,.,.,1,.,.,.,.
155865,Gas_Combustion_Turbine,Gas,CA_SCE_S,40,False,False,12.051,2.161100196,0.0,155865,0.06,0.04,800.0,.,False,.,.,1,.,.,.,.
155866,Gas_Combustion_Turbine,Gas,CA_PGE_BAY,40,False,False,11.112,2.161100196,0.0,155866,0.06,0.04,199.6,.,False,.,.,1,.,.,.,.
155867,Wind,Wind,CA_SCE_CEN,20,True,False,.,0.0,0.0,155867,0.0,0.0,189.0,.,False,.,.,1,.,.,.,.
155868,Central_PV,Solar,CA_IID,20,True,False,.,0.0,0.0,155868,0.0,0.0,128.9,.,False,.,.,1,.,.,.,.
155869,Central_PV,Solar,CA_IID,20,True,False,.,0.0,0.0,155869,0.0,0.0,148.7,.,False,.,.,1,.,.,.,.
155870,Hydro_NonPumped,Water,OR_WA_BPA,200,False,False,.,0.0,0.0,155870,0.05,0.05,13.8,.,False,.,.,1,.,.,.,.
155871,Central_PV,Solar,CA_PGE_CEN,20,True,False,.,0.0,0.0,155871,0.0,0.0,20.0,.,False,.,.,1,.,.,.,.
155872,Central_PV,Solar,CA_PGE_CEN,20,True,False,.,0.0,0.0,155872,0.0,0.0,15.0,.,False,.,.,1,.,.,.,.
155873,Central_PV,Solar,CA_PGE_CEN,20,True,False,.,0.0,0.0,155873,0.0,0.0,15.0,.,False,.,.,1,.,.,.,.
155874,Central_PV,Solar,CA_SMUD,20,True,False,.,0.0,0.0,155874,0.0,0.0,1.0,.,False,.,.,1,.,.,.,.
155875,Central_PV,Solar,CO_DEN,20,True,False,.,0.0,0.0,155875,0.0,0.0,3.0,.,False,.,.,1,.,.,.,.
155876,Central_PV,Solar,CO_E,20,True,False,.,0.0,0.0,155876,0.0,0.0,2.0,.,False,.,.,1,.,.,.,.
155877,Wind,Wind,CA_IID,20,True,False,.,0.0,0.0,155877,0.0,0.0,265.4,.,False,.,.,1,.,.,.,.
155878,Gas_Combustion_Turbine,Gas,CA_SCE_S,40,False,False,12.131,2.161100196,0.0,155878,0.06,0.04,500.0,.,False,.,.,1,.,.,.,.
155879,Central_PV,Solar,CA_PGE_CEN,20,True,False,.,0.0,0.0,155879,0.0,0.0,10.0,.,False,.,.,1,.,.,.,.
155880,Central_PV,Solar,CA_PGE_CEN,20,True,False,.,0.0,0.0,155880,0.0,0.0,20.0,.,False,.,.,1,.,.,.,.
155881,Central_PV,Solar,CA_PGE_S,20,True,False,.,0.0,0.0,155881,0.0,0.0,20.0,.,False,.,.,1,.,.,.,.
155882,Central_PV,Solar,AZ_SE,20,True,False,.,0.0,0.0,155882,0.0,0.0,1.1,.,False,.,.,1,.,.,.,.
155883,Wind,Wind,OR_WA_BPA,20,True,False,.,0.0,0.0,155883,0.0,0.0,265.0,.,False,.,.,1,.,.,.,.
155884,Wind,Wind,WA_ID_AVA,20,True,False,.,0.0,0.0,155884,0.0,0.0,105.3,.,False,.,.,1,.,.,.,.
155885,Central_PV,Solar,CA_SCE_S,20,True,False,.,0.0,0.0,155885,0.0,0.0,1.5,.,False,.,.,1,.,.,.,.
155886,Central_PV,Solar,CA_SCE_S,20,True,False,.,0.0,0.0,155886,0.0,0.0,1.0,.,False,.,.,1,.,.,.,.
155888,Wind,Wind,OR_WA_BPA,20,True,False,.,0.0,0.0,155888,0.0,0.0,290.0,.,False,.,.,1,.,.,.,.
155889,Wind,Wind,OR_WA_BPA,20,True,False,.,0.0,0.0,155889,0.0,0.0,290.0,.,False,.,.,1,.,.,.,.
155890,Hydro_NonPumped,Water,WY_NW,200,False,False,.,0.0,0.0,155890,0.05,0.05,2.9,.,False,.,.,1,.,.,.,.
155891,Central_PV,Solar,CO_E,20,True,False,.,0.0,0.0,155891,0.0,0.0,5.5,.,False,.,.,1,.,.,.,.
155892,Gas_Combustion_Turbine,Gas,CA_SDGE,40,False,False,11.385,2.161100196,0.0,155892,0.06,0.04,395.4,.,False,.,.,1,.,.,.,.
155893,Central_PV,Solar,AZ_NW,20,True,False,.,0.0,0.0,155893,0.0,0.0,1.0,.,False,.,.,1,.,.,.,.
155894,Bio_Gas_Internal_Combustion_Engine_Cogen,Bio_Gas,CA_PGE_BAY,20,False,True,11.357,16.0398,0.0,155894,0.04,0.11,1.6,.,True,.,.,1,.,.,.,.
155895,Central_PV,Solar,CA_PGE_BAY,20,True,False,.,0.0,0.0,155895,0.0,0.0,4.5,.,False,.,.,1,.,.,.,.
155896,Central_PV,Solar,AZ_APS_N,20,True,False,.,0.0,0.0,155896,0.0,0.0,19.0,.,False,.,.,1,.,.,.,.
155897,Central_PV,Solar,AZ_APS_SW,20,True,False,.,0.0,0.0,155897,0.0,0.0,17.0,.,False,.,.,1,.,.,.,.
155898,Central_PV,Solar,AZ_APS_SW,20,True,False,.,0.0,0.0,155898,0.0,0.0,17.6,.,False,.,.,1,.,.,.,.
155899,Central_PV,Solar,AZ_APS_SW,20,True,False,.,0.0,0.0,155899,0.0,0.0,22.0,.,False,.,.,1,.,.,.,.
155900,CCGT,Gas,CA_PGE_CEN,40,False,False,12.957,4.499017682,0.0,155900,0.06,0.04,61.5,.,False,.,.,1,.,.,.,.
155901,Wind,Wind,CA_SCE_CEN,20,True,False,.,0.0,0.0,155901,0.0,0.0,5.3,.,False,.,.,1,.,.,.,.
155902,Central_PV,Solar,NM_N,20,True,False,.,0.0,0.0,155902,0.0,0.0,2.0,.,False,.,.,1,.,.,.,.
155903,Central_PV,Solar,NM_N,20,True,False,.,0.0,0.0,155903,0.0,0.0,7.0,.,False,.,.,1,.,.,.,.
155904,Gas_Combustion_Turbine_Cogen,Gas,CA_PGE_BAY,20,False,True,10.561,33.5769,0.0,155904,0.05,0.03,3.5,.,True,.,.,1,.,.,.,.
155905,Central_PV,Solar,NM_S_TX_EPE,20,True,False,.,0.0,0.0,155905,0.0,0.0,9.0,.,False,.,.,1,.,.,.,.
155906,Central_PV,Solar,NM_N,20,True,False,.,0.0,0.0,155906,0.0,0.0,5.0,.,False,.,.,1,.,.,.,.
155907,Central_PV,Solar,NM_S_TX_EPE,20,True,False,.,0.0,0.0,155907,0.0,0.0,5.0,.,False,.,.,1,.,.,.,.
155908,Wind,Wind,OR_WA_BPA,20,True,False,.,0.0,0.0,155908,0.0,0.0,9.0,.,False,.,.,1,.,.,.,.
155909,Central_PV,Solar,CA_PGE_CEN,20,True,False,.,0.0,0.0,155909,0.0,0.0,1.3,.,False,.,.,1,.,.,.,.
155910,Gas_Internal_Combustion_Engine_Cogen,Gas,CA_PGE_N,20,False,True,10.569,33.5769,0.0,155910,0.05,0.03,4.2,.,True,.,.,1,.,.,.,.
155911,Central_PV,Solar,CA_PGE_N,20,True,False,.,0.0,0.0,155911,0.0,0.0,0.8,.,False,.,.,1,.,.,.,.
155912,Battery_Storage,Electricity,CA_SDGE,10,False,False,.,0.0,0.0,155912,0.01,0.02,2.5,.,False,0.75,1.0,1,.,.,.,.
155913,CCGT_Cogen,Gas,CA_SDGE,20,False,True,10.516,4.1213235,0.0,155913,0.06,0.04,33.0,.,True,.,.,1,.,.,.,.
155914,Gas_Combustion_Turbine_Cogen,Gas,CA_SCE_CEN,20,False,True,13.123,33.5769,0.0,155914,0.05,0.03,29.0,.,True,.,.,1,.,.,.,.
155915,Wind,Wind,CA_PGE_N,20,True,False,.,0.0,0.0,155915,0.0,0.0,102.5,.,False,.,.,1,.,.,.,.
155916,Central_PV,Solar,NM_S_TX_EPE,20,True,False,.,0.0,0.0,155916,0.0,0.0,5.0,.,False,.,.,1,.,.,.,.
155917,Wind,Wind,CA_PGE_CEN,20,True,False,.,0.0,0.0,155917,0.0,0.0,1.0,.,False,.,.,1,.,.,.,.
155918,Wind,Wind,CA_SCE_CEN,20,True,False,.,0.0,0.0,155918,0.0,0.0,79.2,.,False,.,.,1,.,.,.,.
155919,Wind,Wind,CA_PGE_CEN,20,True,False,.,0.0,0.0,155919,0.0,0.0,2.0,.,False,.,.,1,.,.,.,.
155920,Wind,Wind,OR_WA_BPA,20,True,False,.,0.0,0.0,155920,0.0,0.0,50.0,.,False,.,.,1,.,.,.,.
155921,Wind,Wind,CO_E,20,True,False,.,0.0,0.0,155921,0.0,0.0,1.8,.,False,.,.,1,.,.,.,.
155922,Central_PV,Solar,CO_DEN,20,True,False,.,0.0,0.0,155922,0.0,0.0,3.4,.,False,.,.,1,.,.,.,.
155923,Central_PV,Solar,CA_PGE_S,20,True,False,.,0.0,0.0,155923,0.0,0.0,60.0,.,False,.,.,1,.,.,.,.
155924,Central_PV,Solar,CA_PGE_S,20,True,False,.,0.0,0.0,155924,0.0,0.0,20.0,.,False,.,.,1,.,.,.,.
155925,Central_PV,Solar,OR_W,20,True,False,.,0.0,0.0,155925,0.0,0.0,1.0,.,False,.,.,1,.,.,.,.
155926,CCGT_Cogen,Gas,OR_W,20,False,True,8.283,4.1213235,0.0,155926,0.06,0.04,6.5,.,True,.,.,1,.,.,.,.
155927,Central_PV,Solar,CA_PGE_S,20,True,False,.,0.0,0.0,155927,0.0,0.0,1.1,.,False,.,.,1,.,.,.,.
155928,Central_PV,Solar,CA_SCE_S,20,True,False,.,0.0,0.0,155928,0.0,0.0,1.5,.,False,.,.,1,.,.,.,.
155929,Central_PV,Solar,AZ_SE,20,True,False,.,0.0,0.0,155929,0.0,0.0,26.5,.,False,.,.,1,.,.,.,.
155930,Central_PV,Solar,CA_SMUD,20,True,False,.,0.0,0.0,155930,0.0,0.0,17.0,.,False,.,.,1,.,.,.,.
155931,Central_PV,Solar,CA_SMUD,20,True,False,.,0.0,0.0,155931,0.0,0.0,2.9,.,False,.,.,1,.,.,.,.
155932,Central_PV,Solar,CA_SMUD,20,True,False,.,0.0,0.0,155932,0.0,0.0,2.9,.,False,.,.,1,.,.,.,.
155933,Central_PV,Solar,AZ_PHX,20,True,False,.,0.0,0.0,155933,0.0,0.0,3.5,.,False,.,.,1,.,.,.,.
155935,Central_PV,Solar,AZ_APS_SW,20,True,False,.,0.0,0.0,155935,0.0,0.0,129.0,.,False,.,.,1,.,.,.,.
155936,Central_PV,Solar,CO_DEN,20,True,False,.,0.0,0.0,155936,0.0,0.0,1.0,.,False,.,.,1,.,.,.,.
155937,Central_PV,Solar,CA_PGE_CEN,20,True,False,.,0.0,0.0,155937,0.0,0.0,1.2,.,False,.,.,1,.,.,.,.
155938,Central_PV,Solar,CA_SCE_S,20,True,False,.,0.0,0.0,155938,0.0,0.0,1.1,.,False,.,.,1,.,.,.,.
155939,ST,Waste_Heat,NV_S,40,False,False,.,5.75,0.0,155939,0.06,0.04,7.5,.,False,.,.,1,.,.,.,.
155940,Hydro_NonPumped,Water,MT_NE,200,False,False,.,0.0,0.0,155940,0.05,0.05,13.0,.,False,.,.,1,.,.,.,.
155941,Central_PV,Solar,CO_DEN,20,True,False,.,0.0,0.0,155941,0.0,0.0,1.1,.,False,.,.,1,.,.,.,.
155942,Wind,Wind,CO_DEN,20,True,False,.,0.0,0.0,155942,0.0,0.0,5.8,.,False,.,.,1,.,.,.,.
155943,Central_PV,Solar,CO_DEN,20,True,False,.,0.0,0.0,155943,0.0,0.0,3.3,.,False,.,.,1,.,.,.,.
155944,Central_PV,Solar,CA_PGE_S,20,True,False,.,0.0,0.0,155944,0.0,0.0,585.9,.,False,.,.,1,.,.,.,.
155945,Bio_Gas_Internal_Combustion_Engine_Cogen,Bio_Gas,CA_PGE_BAY,20,False,True,6.799,16.0398,0.0,155945,0.04,0.11,4.6,.,True,.,.,1,.,.,.,.
155946,Central_PV,Solar,CA_SMUD,20,True,False,.,0.0,0.0,155946,0.0,0.0,3.0,.,False,.,.,1,.,.,.,.
155947,Central_PV,Solar,CA_SMUD,20,True,False,.,0.0,0.0,155947,0.0,0.0,2.7,.,False,.,.,1,.,.,.,.
