GENERATION_PROJECT,PERIOD,gen_tech,gen_load_zone,gen_energy_source,GenCapacity,GenCapitalCosts,GenFixedOMCosts
154823,2050,Hydro_NonPumped,MT_NW,Water,525,0,0
154824,2050,Hydro_NonPumped,OR_W,Water,49,0,0
154825,2050,Hydro_NonPumped,WA_ID_AVA,Water,810,0,0
154827,2050,Hydro_NonPumped,CA_SCE_CEN,Water,74.2,0,0
154828,2050,Hydro_NonPumped,WA_N_CEN,Water,567.3,0,0
154829,2050,Hydro_NonPumped,WA_W,Water,450,0,0
154831,2050,Hydro_NonPumped,CO_SW,Water,4.6,0,0
154832,2050,Hydro_NonPumped,CO_SW,Water,3.6,0,0
154833,2050,Hydro_Pumped,CO_NW,Water,200,0,0
154837,2050,Hydro_NonPumped,ID_E,Water,7.4,0,0
154838,2050,Hydro_NonPumped,ID_E,Water,1.5,0,0
154839,2050,Hydro_NonPumped,ID_E,Water,1.7,0,0
154840,2050,Hydro_NonPumped,ID_S_OR_E,Water,40,0,0
154841,2050,Hydro_NonPumped,ID_S_OR_E,Water,10.2,0,0
154842,2050,Hydro_NonPumped,ID_S_OR_E,Water,3.3,0,0
154843,2050,Hydro_NonPumped,ID_S_OR_E,Water,27.7,0,0
154844,2050,Hydro_NonPumped,MT_SW,Water,49.8,0,0
154845,2050,Hydro_NonPumped,NM_N,Water,27.9,0,0
154846,2050,Hydro_NonPumped,OR_W,Water,17.2,0,0
154847,2050,Hydro_NonPumped,UT_N,Water,4.8,0,0
154848,2050,Hydro_NonPumped,UT_N,Water,151.8,0,0
154849,2050,Hydro_NonPumped,OR_WA_BPA,Water,12,0,0
154850,2050,Hydro_NonPumped,OR_WA_BPA,Water,12.9,0,0
154851,2050,Hydro_NonPumped,WY_NW,Water,5,0,0
154852,2050,Hydro_NonPumped,WY_SE,Water,41.4,0,0
154853,2050,Hydro_NonPumped,OR_W,Water,38.5,0,0
154854,2050,Hydro_NonPumped,MT_SW,Water,8.8,0,0
154855,2050,Hydro_NonPumped,WA_N_CEN,Water,59.2,0,0
154856,2050,Hydro_NonPumped,WA_W,Water,30,0,0
154857,2050,Hydro_NonPumped,WA_W,Water,207.3,0,0
154858,2050,Hydro_NonPumped,WA_W,Water,182.4,0,0
154859,2050,Hydro_NonPumped,WA_ID_AVA,Water,1118.6,0,0
154860,2050,Hydro_NonPumped,CA_SCE_S,Water,3,0,0
154861,2050,Hydro_NonPumped,MT_NW,Water,4.1,0,0
154862,2050,Hydro_NonPumped,CA_SCE_CEN,Water,65.5,0,0
154863,2050,Hydro_NonPumped,CA_SCE_CEN,Water,32,0,0
154866,2050,Hydro_NonPumped,OR_E,Water,1.1,0,0
154867,2050,Hydro_NonPumped,OR_PDX,Water,51,0,0
154868,2050,Hydro_NonPumped,WA_ID_AVA,Water,3.9,0,0
154869,2050,Hydro_NonPumped,NV_N,Water,2,0,0
154873,2050,Hydro_NonPumped,NV_N,Water,1.8,0,0
154874,2050,Hydro_NonPumped,NV_N,Water,2.4,0,0
154875,2050,Hydro_NonPumped,NV_N,Water,2.6,0,0
154876,2050,Hydro_NonPumped,UT_N,Water,4.8,0,0
154877,2050,Hydro_NonPumped,OR_W,Water,20,0,0
154878,2050,Hydro_NonPumped,CA_PGE_N,Water,38.6,0,0
154880,2050,Hydro_NonPumped,MT_NE,Water,167,0,0
154881,2050,Hydro_NonPumped,CA_LADWP,Water,1,0,0
154882,2050,Hydro_NonPumped,CA_SCE_S,Water,4.9,0,0
154883,2050,Hydro_NonPumped,CA_SCE_CEN,Water,9,0,0
154884,2050,Hydro_NonPumped,CA_SCE_S,Water,9.9,0,0
154885,2050,Hydro_NonPumped,CA_SCE_S,Water,5.1,0,0
154891,2050,Hydro_NonPumped,ID_E,Water,8,0,0
154892,2050,Hydro_NonPumped,UT_S,Water,1.5,0,0
154895,2050,Hydro_NonPumped,UT_N,Water,6.6,0,0
154897,2050,Hydro_NonPumped,CA_PGE_N,Water,3.6,0,0
154898,2050,Hydro_NonPumped,CA_SCE_CEN,Water,32.7,0,0
154899,2050,Hydro_NonPumped,ID_S_OR_E,Water,16.5,0,0
154904,2050,Hydro_NonPumped,WA_N_CEN,Water,6.6,0,0
154905,2050,Hydro_NonPumped,WA_W,Water,12.8,0,0
154906,2050,Hydro_NonPumped,CA_PGE_N,Water,3.4,0,0
154907,2050,Hydro_NonPumped,UT_N,Water,1.8,0,0
154908,2050,Hydro_NonPumped,CA_SCE_S,Water,3,0,0
154909,2050,Hydro_NonPumped,CA_PGE_N,Water,5,0,0
154910,2050,Hydro_Pumped,AZ_APS_N,Water,40,0,0
154911,2050,Hydro_NonPumped,CA_SCE_SE,Water,19.5,0,0
154912,2050,Hydro_NonPumped,CA_PGE_N,Water,3.5,0,0
154913,2050,Hydro_NonPumped,ID_S_OR_E,Water,59.5,0,0
154914,2050,Hydro_NonPumped,CA_PGE_N,Water,6.1,0,0
154917,2050,Hydro_NonPumped,CO_NW,Water,26.6,0,0
154918,2050,Hydro_NonPumped,WA_W,Water,1,0,0
154924,2050,Gas_Combustion_Turbine,CA_PGE_CEN,Gas,174,0,0
154925,2050,Hydro_NonPumped,WY_NW,Water,18,0,0
154926,2050,Hydro_NonPumped,CA_PGE_N,Water,22,0,0
154930,2050,Hydro_NonPumped,CO_SW,Water,1.2,0,0
154931,2050,Hydro_NonPumped,CO_SW,Water,11.4,0,0
154934,2050,Hydro_NonPumped,WA_W,Water,70,0,0
154935,2050,Hydro_NonPumped,OR_WA_BPA,Water,6.5,0,0
154941,2050,Hydro_NonPumped,CO_NW,Water,5,0,0
154942,2050,Hydro_NonPumped,CA_PGE_N,Water,3.5,0,0
154945,2050,Hydro_NonPumped,CA_PGE_N,Water,2,0,0
154946,2050,Hydro_NonPumped,OR_PDX,Water,12,0,0
154947,2050,Hydro_NonPumped,OR_WA_BPA,Water,10,0,0
154951,2050,Hydro_NonPumped,WY_NW,Water,4.5,0,0
154952,2050,Hydro_NonPumped,UT_N,Water,2.1,0,0
154956,2050,Hydro_NonPumped,WA_W,Water,111.8,0,0
154957,2050,Hydro_NonPumped,NM_N,Water,8,0,0
154959,2050,Hydro_NonPumped,CA_PGE_N,Water,11.5,0,0
154962,2050,Hydro_NonPumped,NM_N,Water,15.6,0,0
154968,2050,Hydro_NonPumped,WA_W,Water,38.7,0,0
154970,2050,Hydro_NonPumped,CA_PGE_CEN,Water,165,0,0
154973,2050,Hydro_NonPumped,CA_SCE_S,Water,29.7,0,0
154999,2050,Hydro_NonPumped,NV_S,Water,1039.4,0,0
155000,2050,Hydro_NonPumped,WA_ID_AVA,Water,14.8,0,0
155001,2050,Hydro_NonPumped,WA_ID_AVA,Water,10,0,0
155002,2050,Hydro_NonPumped,WA_W,Water,2.3,0,0
155005,2050,Hydro_NonPumped,ID_S_OR_E,Water,101.2,0,0
155010,2050,Hydro_NonPumped,ID_S_OR_E,Water,1.5,0,0
155012,2050,Hydro_NonPumped,CO_DEN,Water,3.1,0,0
155013,2050,Hydro_NonPumped,CO_DEN,Water,1,0,0
155017,2050,Hydro_NonPumped,CA_PGE_N,Water,2,0,0
155018,2050,Hydro_NonPumped,MT_SE,Water,2,0,0
155019,2050,Hydro_NonPumped,CA_SCE_CEN,Water,11.8,0,0
155020,2050,Hydro_NonPumped,ID_E,Water,2.6,0,0
155024,2050,Hydro_NonPumped,CA_SCE_S,Water,1.3,0,0
155035,2050,Hydro_NonPumped,CA_SCE_VLY,Water,1.4,0,0
155036,2050,Hydro_NonPumped,CA_PGE_N,Water,10,0,0
155038,2050,Hydro_NonPumped,CA_PGE_N,Water,5,0,0
155042,2050,Hydro_NonPumped,ID_S_OR_E,Water,8,0,0
155044,2050,Hydro_NonPumped,OR_WA_BPA,Water,2.6,0,0
155045,2050,Hydro_NonPumped,OR_WA_BPA,Water,1.8,0,0
155046,2050,Hydro_NonPumped,ID_E,Water,3.1,0,0
155053,2050,Hydro_NonPumped,CO_NW,Water,1.8,0,0
155054,2050,Hydro_NonPumped,CO_NW,Water,3.5,0,0
155055,2050,Hydro_NonPumped,CO_NW,Water,5.5,0,0
155056,2050,Hydro_NonPumped,CO_DEN,Water,7.8,0,0
155066,2050,Hydro_NonPumped,CA_PGE_N,Water,29.9,0,0
155088,2050,Hydro_NonPumped,CA_PGE_N,Water,3,0,0
155089,2050,Hydro_NonPumped,CA_PGE_N,Water,5,0,0
155090,2050,Hydro_NonPumped,CA_PGE_N,Water,1.1,0,0
155091,2050,Hydro_NonPumped,CA_PGE_N,Water,1.1,0,0
155094,2050,Hydro_NonPumped,ID_S_OR_E,Water,4.1,0,0
155095,2050,Hydro_NonPumped,OR_E,Water,1.2,0,0
155096,2050,Hydro_NonPumped,ID_S_OR_E,Water,9,0,0
155107,2050,Hydro_NonPumped,ID_S_OR_E,Water,1.3,0,0
155109,2050,Hydro_NonPumped,ID_S_OR_E,Water,2.3,0,0
155110,2050,Hydro_NonPumped,ID_S_OR_E,Water,4.8,0,0
155111,2050,Hydro_NonPumped,ID_S_OR_E,Water,2.8,0,0
155112,2050,Hydro_NonPumped,ID_S_OR_E,Water,1.9,0,0
155120,2050,Hydro_NonPumped,CA_PGE_N,Water,1.8,0,0
155121,2050,Hydro_NonPumped,CA_PGE_N,Water,2,0,0
155122,2050,Hydro_NonPumped,CA_PGE_N,Water,6.8,0,0
155125,2050,Hydro_NonPumped,CA_PGE_S,Water,14,0,0
155132,2050,Hydro_NonPumped,CA_SCE_CEN,Water,1.3,0,0
155134,2050,Hydro_NonPumped,WA_ID_AVA,Water,1.6,0,0
155141,2050,Hydro_NonPumped,CA_PGE_N,Water,2.9,0,0
155143,2050,Hydro_NonPumped,CA_SDGE,Water,1.4,0,0
155145,2050,Hydro_NonPumped,CA_PGE_N,Water,3.2,0,0
155147,2050,Hydro_NonPumped,OR_W,Water,5,0,0
155148,2050,Hydro_NonPumped,CA_PGE_N,Water,5,0,0
155155,2050,Hydro_NonPumped,CO_SW,Water,5.8,0,0
155158,2050,Hydro_NonPumped,CA_PGE_CEN,Water,2.8,0,0
155159,2050,Hydro_NonPumped,CA_PGE_CEN,Water,5.3,0,0
155160,2050,Hydro_NonPumped,CA_PGE_N,Water,1.2,0,0
155162,2050,Hydro_NonPumped,WA_W,Water,1.6,0,0
155164,2050,Hydro_NonPumped,CA_SCE_S,Water,1,0,0
155166,2050,Hydro_NonPumped,NV_N,Water,4,0,0
155167,2050,Hydro_NonPumped,CO_NW,Water,1.4,0,0
155174,2050,Hydro_NonPumped,CA_PGE_CEN,Water,2.1,0,0
155175,2050,Hydro_NonPumped,ID_S_OR_E,Water,1.2,0,0
155177,2050,Hydro_NonPumped,CA_PGE_N,Water,14.5,0,0
155178,2050,Hydro_NonPumped,CA_PGE_S,Water,4.4,0,0
155179,2050,Hydro_NonPumped,ID_S_OR_E,Water,1.8,0,0
155180,2050,Hydro_NonPumped,ID_S_OR_E,Water,4.3,0,0
155181,2050,Hydro_NonPumped,ID_S_OR_E,Water,7,0,0
155182,2050,Hydro_NonPumped,CA_LADWP,Water,1.2,0,0
155183,2050,Hydro_NonPumped,WA_ID_AVA,Water,17.6,0,0
155184,2050,Hydro_NonPumped,OR_WA_BPA,Water,2.2,0,0
155187,2050,Hydro_NonPumped,CA_PGE_CEN,Water,37.5,0,0
155189,2050,Hydro_NonPumped,CA_PGE_CEN,Water,16.2,0,0
155190,2050,Hydro_NonPumped,OR_WA_BPA,Water,1.6,0,0
155191,2050,Hydro_NonPumped,OR_WA_BPA,Water,1.7,0,0
155192,2050,Hydro_NonPumped,CO_NW,Water,2.5,0,0
155194,2050,Hydro_NonPumped,CA_SDGE,Water,1.5,0,0
155208,2050,Hydro_NonPumped,CA_PGE_N,Water,3.6,0,0
155226,2050,Hydro_NonPumped,WA_W,Water,1.4,0,0
155228,2050,Hydro_NonPumped,ID_S_OR_E,Water,1,0,0
155234,2050,Hydro_NonPumped,CA_PGE_CEN,Water,3,0,0
155241,2050,Hydro_NonPumped,WA_W,Water,24,0,0
155250,2050,Hydro_NonPumped,ID_S_OR_E,Water,2.6,0,0
155251,2050,Hydro_NonPumped,CA_PGE_N,Water,3,0,0
155252,2050,Hydro_NonPumped,ID_S_OR_E,Water,9.9,0,0
155253,2050,Hydro_NonPumped,ID_S_OR_E,Water,8.4,0,0
155255,2050,Gas_Steam_Turbine,NM_N,Gas,1.1,0,0
155256,2050,Hydro_NonPumped,OR_WA_BPA,Water,3.3,0,0
155259,2050,Hydro_NonPumped,OR_W,Water,1.6,0,0
155262,2050,Hydro_NonPumped,OR_W,Water,4.2,0,0
155265,2050,Hydro_NonPumped,ID_E,Water,1.6,0,0
155266,2050,Hydro_NonPumped,OR_E,Water,5.4,0,0
155268,2050,Hydro_NonPumped,ID_S_OR_E,Water,2.1,0,0
155272,2050,Hydro_NonPumped,UT_S,Water,2.3,0,0
155293,2050,Hydro_NonPumped,OR_W,Water,1,0,0
155301,2050,Hydro_NonPumped,OR_W,Water,4.1,0,0
155303,2050,Hydro_NonPumped,MT_SW,Water,9.7,0,0
155305,2050,Hydro_NonPumped,CA_SCE_CEN,Water,5,0,0
155307,2050,Hydro_NonPumped,CO_DEN,Water,2,0,0
155309,2050,Hydro_NonPumped,WA_ID_AVA,Water,38.1,0,0
155310,2050,Hydro_NonPumped,OR_WA_BPA,Water,4.3,0,0
155311,2050,Hydro_NonPumped,CA_PGE_N,Water,2.7,0,0
155312,2050,Hydro_NonPumped,WA_W,Water,12,0,0
155321,2050,Hydro_NonPumped,ID_S_OR_E,Water,8.4,0,0
155322,2050,Hydro_NonPumped,CA_PGE_N,Water,1.3,0,0
155325,2050,Hydro_NonPumped,CA_SCE_VLY,Water,20.1,0,0
155332,2050,Hydro_NonPumped,ID_E,Water,2.8,0,0
155333,2050,Hydro_NonPumped,WA_W,Water,4.3,0,0
155334,2050,Hydro_NonPumped,ID_E,Water,3.6,0,0
155344,2050,Hydro_NonPumped,ID_S_OR_E,Water,1.3,0,0
155346,2050,Hydro_NonPumped,ID_S_OR_E,Water,9.4,0,0
155348,2050,Hydro_NonPumped,CA_PGE_CEN,Water,5.9,0,0
155349,2050,Hydro_NonPumped,CA_PGE_CEN,Water,253,0,0
155350,2050,Hydro_NonPumped,ID_S_OR_E,Water,7.6,0,0
155361,2050,Hydro_NonPumped,CA_PGE_N,Water,4.9,0,0
155365,2050,Hydro_NonPumped,ID_E,Water,9,0,0
155366,2050,Hydro_NonPumped,WA_ID_AVA,Water,1.2,0,0
155367,2050,Hydro_NonPumped,CO_DEN,Water,3.5,0,0
155368,2050,Hydro_NonPumped,CO_DEN,Water,3,0,0
155374,2050,Hydro_NonPumped,OR_WA_BPA,Water,19.6,0,0
155376,2050,Hydro_NonPumped,CO_NW,Water,2.3,0,0
155380,2050,Hydro_NonPumped,ID_S_OR_E,Water,2.4,0,0
155386,2050,Hydro_NonPumped,ID_S_OR_E,Water,1.4,0,0
155388,2050,Hydro_NonPumped,WA_W,Water,3.7,0,0
155397,2050,Hydro_NonPumped,CA_PGE_N,Water,2.6,0,0
155421,2050,ST,WY_NW,Waste_Heat,0.9,0,0
155452,2050,Gas_Combustion_Turbine,CA_SDGE,Gas,49.9,0,0
155482,2050,CCGT,CA_PGE_BAY,Gas,306.1,0,0
155503,2050,Hydro_NonPumped,CO_DEN,Water,3.3,0,0
155504,2050,CCGT,CA_PGE_CEN,Gas,336.1,0,0
155531,2050,Gas_Combustion_Turbine,CA_SCE_S,Gas,0.3,0,0
155537,2050,Hydro_NonPumped,CA_SCE_CEN,Water,1,0,0
155556,2050,CCGT,UT_N,Gas,728,0,0
155563,2050,Gas_Steam_Turbine,CA_PGE_S,Gas,5.5,0,0
155602,2050,CCGT,CA_PGE_BAY,Gas,655,0,0
155605,2050,Gas_Combustion_Turbine,CA_SCE_CEN,Gas,49.8,0,0
155617,2050,Gas_Steam_Turbine,MT_SE,Gas,1.6,0,0
155618,2050,Hydro_NonPumped,ID_S_OR_E,Water,1.7,0,0
155619,2050,Hydro_NonPumped,MT_NE,Water,7.5,0,0
155637,2050,Hydro_NonPumped,CA_SDGE,Water,4.6,0,0
155645,2050,Hydro_NonPumped,OR_WA_BPA,Water,6.1,0,0
155646,2050,Hydro_NonPumped,WA_N_CEN,Water,92,0,0
155647,2050,Hydro_NonPumped,OR_WA_BPA,Water,2.2,0,0
155648,2050,Hydro_NonPumped,OR_WA_BPA,Water,2.3,0,0
155649,2050,Hydro_NonPumped,WA_N_CEN,Water,26.8,0,0
155677,2050,Hydro_NonPumped,ID_E,Water,3.6,0,0
155708,2050,Hydro_NonPumped,ID_S_OR_E,Water,15,0,0
155709,2050,CCGT,CO_E,Gas,200,0,0
155710,2050,Gas_Combustion_Turbine,CO_E,Gas,240,0,0
155724,2050,CCGT,ID_S_OR_E,Gas,318.5,0,0
155792,2050,Gas_Combustion_Turbine,CA_PGE_BAY,Gas,828,0,0
155832,2050,Hydro_NonPumped,CA_IID,Water,4.4,0,0
155852,2050,Hydro_NonPumped,OR_E,Water,5,0,0
155865,2050,Gas_Combustion_Turbine,CA_SCE_S,Gas,800,0,0
155866,2050,Gas_Combustion_Turbine,CA_PGE_BAY,Gas,199.6,0,0
155870,2050,Hydro_NonPumped,OR_WA_BPA,Water,13.8,0,0
155878,2050,Gas_Combustion_Turbine,CA_SCE_S,Gas,500,0,0
155890,2050,Hydro_NonPumped,WY_NW,Water,2.9,0,0
155892,2050,Gas_Combustion_Turbine,CA_SDGE,Gas,395.4,0,0
155900,2050,CCGT,CA_PGE_CEN,Gas,61.5,0,0
155940,2050,Hydro_NonPumped,MT_NE,Water,13,0,0
155951,2050,CCGT,WY_SE,Gas,100,0,0
155952,2050,Gas_Combustion_Turbine,WY_SE,Gas,40,0,0
155959,2050,Hydro_Pumped,CA_SDGE,Water,42,0,0
155974,2050,Hydro_NonPumped,WA_W,Water,7.5,0,0
156024,2050,Hydro_NonPumped,CA_LADWP,Water,6.7,0,0
156041,2050,CCGT,CA_SCE_S,Gas,537.4,0,0
156060,2050,CCGT,CA_PGE_CEN,Gas,288.9,0,0
156106,2050,Gas_Combustion_Turbine,CA_SCE_VLY,Gas,48.5,0,0
156152,2050,Gas_Combustion_Turbine,NM_N,Gas,42.3,0,0
156174,2050,Bio_Solid_Steam_Turbine_Cogen,WA_W,Bio_Solid,20,0,0
156186,2050,Hydro_NonPumped,ID_S_OR_E,Water,1.1,0,0
156189,2050,Hydro_NonPumped,MT_SW,Water,2,0,0
156215,2050,Hydro_NonPumped,OR_WA_BPA,Water,3,0,0
156218,2050,Hydro_NonPumped,OR_E,Water,1.1,0,0
156230,2050,CCGT,OR_WA_BPA,Gas,500,0,0
156242,2050,Bio_Solid_Steam_Turbine_Cogen,MT_NW,Bio_Solid,2.8,0,0
156257,2050,Gas_Combustion_Turbine,NM_S_TX_EPE,Gas,527.2,0,0
156290,2050,Hydro_NonPumped,CO_DEN,Water,2.6,0,0
156307,2050,Hydro_NonPumped,WA_W,Water,1.5,0,0
156329,2050,Hydro_NonPumped,CO_SW,Water,4,0,0
156330,2050,Hydro_NonPumped,CO_SW,Water,3.5,0,0
156342,2050,Hydro_NonPumped,CO_SW,Water,8,0,0
156350,2050,Gas_Combustion_Turbine,CA_SCE_CEN,Gas,9.2,0,0
156371,2050,Gas_Combustion_Turbine,CA_SDGE,Gas,659,0,0
156450,2050,Hydro_NonPumped,OR_W,Water,7.5,0,0
156476,2050,Hydro_NonPumped,CA_PGE_N,Water,1.5,0,0
156531,2050,Bio_Solid_Steam_Turbine_Cogen,CA_PGE_N,Bio_Solid,30.2,0,0
156632,2050,Hydro_NonPumped,CO_NW,Water,1.2,0,0
156704,2050,Hydro_NonPumped,WA_W,Water,6,0,0
156706,2050,ST,UT_S,Waste_Heat,9.5,0,0
156727,2050,Hydro_NonPumped,WA_W,Water,6,0,0
156771,2050,Hydro_NonPumped,OR_PDX,Water,1.2,0,0
156793,2050,Gas_Combustion_Turbine,CA_PGE_CEN,Gas,4.8,0,0
156813,2050,Hydro_NonPumped,CO_SW,Water,2.8,0,0
156814,2050,Hydro_NonPumped,CO_SW,Water,4.8,0,0
156815,2050,Hydro_NonPumped,CO_SW,Water,2.4,0,0
156825,2050,Hydro_NonPumped,ID_S_OR_E,Water,1.2,0,0
156903,2050,Hydro_NonPumped,ID_S_OR_E,Water,1.3,0,0
156928,2050,Hydro_NonPumped,UT_N,Water,13,0,0
156952,2050,Gas_Combustion_Turbine,CA_PGE_S,Gas,9.6,0,0
157000,2050,CCGT,AZ_APS_SW,Gas,900,0,0
157006,2050,Gas_Combustion_Turbine,OR_WA_BPA,Gas,424,0,0
157008,2050,CCGT,CA_SCE_S,Gas,678,0,0
157012,2050,CCGT,CA_SCE_S,Gas,678,0,0
157824,2050,Hydro_NonPumped,CAN_ALB,Water,11.3,0,0
157825,2050,Hydro_NonPumped,CAN_ALB,Water,16,0,0
157826,2050,Hydro_NonPumped,CAN_ALB,Water,3,0,0
157827,2050,Hydro_NonPumped,CAN_ALB,Water,120,0,0
157828,2050,Hydro_NonPumped,CAN_ALB,Water,200,0,0
157829,2050,Hydro_NonPumped,CAN_ALB,Water,162,0,0
157830,2050,Hydro_NonPumped,CAN_ALB,Water,34,0,0
157831,2050,Hydro_NonPumped,CAN_ALB,Water,11,0,0
157832,2050,Hydro_NonPumped,CAN_ALB,Water,16.8,0,0
157833,2050,Hydro_NonPumped,CAN_ALB,Water,59,0,0
157834,2050,Hydro_NonPumped,CAN_ALB,Water,18,0,0
157835,2050,Hydro_NonPumped,CAN_ALB,Water,5,0,0
157836,2050,Hydro_NonPumped,CAN_ALB,Water,7,0,0
157837,2050,Hydro_NonPumped,CAN_ALB,Water,16.8,0,0
157838,2050,Hydro_NonPumped,CAN_ALB,Water,32.2,0,0
157839,2050,Hydro_NonPumped,CAN_ALB,Water,12.5,0,0
157840,2050,Hydro_NonPumped,CAN_ALB,Water,18,0,0
157841,2050,Hydro_NonPumped,CAN_ALB,Water,47.3,0,0
157842,2050,Hydro_NonPumped,CAN_ALB,Water,104,0,0
157843,2050,Hydro_NonPumped,CAN_ALB,Water,12.6,0,0
157844,2050,Hydro_NonPumped,CAN_ALB,Water,2.7,0,0
157845,2050,Hydro_NonPumped,CAN_ALB,Water,2.8,0,0
157846,2050,Hydro_NonPumped,CAN_BC,Water,24,0,0
157847,2050,Hydro_NonPumped,CAN_BC,Water,9,0,0
157848,2050,Hydro_NonPumped,CAN_BC,Water,9,0,0
157849,2050,Hydro_NonPumped,CAN_BC,Water,166,0,0
157850,2050,Hydro_NonPumped,CAN_BC,Water,49.8,0,0
157851,2050,Hydro_NonPumped,CAN_BC,Water,27,0,0
157852,2050,Hydro_NonPumped,CAN_BC,Water,19,0,0
157853,2050,Hydro_NonPumped,CAN_BC,Water,6,0,0
157854,2050,Hydro_NonPumped,CAN_BC,Water,200,0,0
157855,2050,Hydro_NonPumped,CAN_BC,Water,280,0,0
157856,2050,Hydro_NonPumped,CAN_BC,Water,120,0,0
157857,2050,Hydro_NonPumped,CAN_BC,Water,160,0,0
157858,2050,Hydro_NonPumped,CAN_BC,Water,7.2,0,0
157859,2050,Hydro_NonPumped,CAN_BC,Water,55,0,0
157860,2050,Hydro_NonPumped,CAN_BC,Water,18,0,0
157861,2050,Hydro_NonPumped,CAN_BC,Water,5.5,0,0
157862,2050,Hydro_NonPumped,CAN_BC,Water,157,0,0
157863,2050,Hydro_NonPumped,CAN_BC,Water,6.5,0,0
157864,2050,Hydro_NonPumped,CAN_BC,Water,0.7,0,0
157865,2050,Hydro_NonPumped,CAN_BC,Water,1.3,0,0
157866,2050,Hydro_NonPumped,CAN_BC,Water,33,0,0
157867,2050,Hydro_NonPumped,CAN_BC,Water,40.8,0,0
157868,2050,Hydro_NonPumped,CAN_BC,Water,2.8,0,0
157869,2050,Hydro_NonPumped,CAN_BC,Water,3,0,0
157870,2050,Hydro_NonPumped,CAN_BC,Water,23,0,0
157871,2050,Hydro_NonPumped,CAN_BC,Water,0.2,0,0
157872,2050,Hydro_NonPumped,CAN_BC,Water,146.1,0,0
157873,2050,Hydro_NonPumped,CAN_BC,Water,12,0,0
157874,2050,Hydro_NonPumped,CAN_BC,Water,7,0,0
157875,2050,Hydro_NonPumped,CAN_BC,Water,23,0,0
157876,2050,Hydro_NonPumped,CAN_BC,Water,7.5,0,0
157877,2050,Hydro_NonPumped,CAN_BC,Water,10.4,0,0
157878,2050,Hydro_NonPumped,CAN_BC,Water,2730,0,0
157879,2050,Hydro_NonPumped,CAN_BC,Water,6,0,0
157880,2050,Hydro_NonPumped,CAN_BC,Water,126,0,0
157881,2050,Hydro_NonPumped,CAN_BC,Water,170,0,0
157882,2050,Hydro_NonPumped,CAN_BC,Water,148,0,0
157883,2050,Hydro_NonPumped,CAN_BC,Water,580,0,0
157884,2050,Hydro_NonPumped,CAN_BC,Water,47,0,0
157885,2050,Hydro_NonPumped,CAN_BC,Water,25,0,0
157886,2050,Hydro_NonPumped,CAN_BC,Water,28,0,0
157887,2050,Hydro_NonPumped,CAN_BC,Water,47.8,0,0
157888,2050,Hydro_NonPumped,CAN_BC,Water,30,0,0
157889,2050,Hydro_NonPumped,CAN_BC,Water,11,0,0
157890,2050,Hydro_NonPumped,CAN_BC,Water,50,0,0
157891,2050,Hydro_NonPumped,CAN_BC,Water,4.6,0,0
157892,2050,Hydro_NonPumped,CAN_BC,Water,9.8,0,0
157893,2050,Hydro_NonPumped,CAN_BC,Water,3.8,0,0
157894,2050,Hydro_NonPumped,CAN_BC,Water,1780,0,0
157895,2050,Hydro_NonPumped,CAN_BC,Water,32.5,0,0
157896,2050,Hydro_NonPumped,CAN_BC,Water,89,0,0
157897,2050,Hydro_NonPumped,CAN_BC,Water,0.1,0,0
157898,2050,Hydro_NonPumped,CAN_BC,Water,6,0,0
157899,2050,Hydro_NonPumped,CAN_BC,Water,7.5,0,0
157900,2050,Hydro_NonPumped,CAN_BC,Water,0.8,0,0
157901,2050,Hydro_NonPumped,CAN_BC,Water,15,0,0
157902,2050,Hydro_NonPumped,CAN_BC,Water,680,0,0
157903,2050,Hydro_NonPumped,CAN_BC,Water,42,0,0
157904,2050,Hydro_NonPumped,CAN_BC,Water,40,0,0
157905,2050,Hydro_NonPumped,CAN_BC,Water,3.6,0,0
157906,2050,Hydro_NonPumped,CAN_BC,Water,24,0,0
157907,2050,Hydro_NonPumped,CAN_BC,Water,5.7,0,0
157908,2050,Hydro_NonPumped,CAN_BC,Water,1.8,0,0
157909,2050,Hydro_NonPumped,CAN_BC,Water,2480,0,0
157910,2050,Hydro_NonPumped,CAN_BC,Water,105,0,0
157911,2050,Hydro_NonPumped,CAN_BC,Water,50,0,0
157912,2050,Hydro_NonPumped,CAN_BC,Water,6,0,0
157913,2050,Hydro_NonPumped,CAN_BC,Water,0.3,0,0
157914,2050,Hydro_NonPumped,CAN_BC,Water,12.5,0,0
157915,2050,Hydro_NonPumped,CAN_BC,Water,48,0,0
157916,2050,Hydro_NonPumped,CAN_BC,Water,780,0,0
157917,2050,Hydro_NonPumped,CAN_BC,Water,5.2,0,0
157918,2050,Hydro_NonPumped,CAN_BC,Water,16,0,0
157919,2050,Hydro_NonPumped,CAN_BC,Water,10,0,0
157920,2050,Hydro_NonPumped,CAN_BC,Water,5.5,0,0
157921,2050,Hydro_NonPumped,CAN_BC,Water,4,0,0
157922,2050,Hydro_NonPumped,CAN_BC,Water,49.9,0,0
157923,2050,Hydro_NonPumped,CAN_BC,Water,90,0,0
157924,2050,Hydro_NonPumped,CAN_BC,Water,2.3,0,0
157925,2050,Hydro_NonPumped,CAN_BC,Water,23,0,0
157926,2050,Hydro_NonPumped,CAN_BC,Water,64,0,0
157927,2050,Hydro_NonPumped,CAN_BC,Water,3.1,0,0
